Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual  ( % ),Variación Acumulada   ( % ),Variación 12 Meses   ( % ),Incidencia Mensual   ( % ),Incidencia Acumulada    ( % ),Incidencia 12 Meses    ( % )
2019,2,11,1,1,1,1,ALIMENTOS CONSUMIDOS FUERA DEL HOGAR,3.10518,102.29,0,0.4, ,0.001,0.013, 
2019,2,12,1,1,1,1,SERVICIOS DE PELUQUERÍA,0.28677,101.37,0.2,0.2, ,0.001,0.001, 
2019,2,1,2,1,1,1,CAFÉ Y SUCEDÁNEOS,0.15522,100.61,0.2,1.7, ,0,0.003, 
2019,2,2,2,1,1,1,CIGARRILLOS,1.90687,102.67,0,2.7, ,0,0.051, 
2019,2,3,2,1,1,1,ZAPATILLAS PARA HOMBRE,0.23515,110.58,13.6,12.8, ,0.031,0.029, 
2019,2,4,2,1,1,1,MATERIALES PARA LA REPARACIÓN DE LA VIVIENDA,0.46731,101.28,-3.3,-2.8, ,-0.016,-0.014, 
2019,2,5,2,1,1,1,TEXTILES PARA CAMA,0.15219,95.71,0.9,2.4, ,0.001,0.003, 
2019,2,6,2,1,1,1,CONSULTA MÉDICA,1.13844,101.04,0.2,0.4, ,0.002,0.004, 
2019,2,7,2,1,1,1,REPUESTOS PARA EL FUNCIONAMIENTO ELÉCTRICO DEL AUTOMÓVIL,0.07448,101.34,0.6,-0.4, ,0,0, 
2019,2,8,2,1,1,1,SERVICIO DE CONEXIÓN INTERNET,0.29033,96.97,0,0, ,0,0, 
2019,2,9,2,1,1,1,JUGUETES,0.39909,98.93,0,0, ,0,0, 
2019,2,10,2,1,1,1,SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA,0.64279,100.44,0,0, ,0,0, 
2019,2,11,2,1,1,1,SERVICIO DE ALOJAMIENTO TURÍSTICO,0.51476,99.4,-1,0.2, ,-0.005,0.001, 
2019,2,12,2,1,1,1,JOYAS,0.17174,100.56,-0.3,-0.3, ,0,0, 
2019,2,4,3,1,1,1,AGUA POTABLE,1.65637,102.5,0,0, ,0,0, 
2019,2,5,3,1,1,1,CALEFÓN,0.03793,103.7,1.2,2.9, ,0,0.001, 
2019,2,6,3,1,1,1,SERVICIO DE HOSPITALIZACIÓN,0.97156,101.62,0.1,1, ,0.001,0.009, 
2019,2,7,3,1,1,1,SERVICIO DE TRANSPORTE EN TAXI COLECTIVO,0.66401,103.69,-0.1,0.9, ,-0.001,0.006, 
2019,2,9,3,1,1,1,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.07416,102.25,-1.6,9.5, ,-0.001,0.007, 
2019,2,10,3,1,1,1,SERVICIO DE PRE UNIVERSITARIO,0.16925,100.19,0,0, ,0,0, 
2019,2,12,3,1,1,1,SEGUROS,0.61603,104.36,0.6,0.9, ,0.004,0.006, 
2019,2,4,4,1,1,1,ELECTRICIDAD,2.27238,98.46,0.4,1.5, ,0.01,0.032, 
2019,2,5,4,1,1,1,VAJILLA,0.13225,99.37,-1.9,-0.6, ,-0.003,-0.001, 
2019,2,9,4,1,1,1,TEXTO ESCOLAR,0.17324,101.71,1.3,1.3, ,0.002,0.002, 
2019,2,10,4,1,1,1,SERVICIO DE ENSEÑANZA EN CENTROS DE FORMACIÓN TÉCNICA,0.14346,100.82,0,0, ,0,0, 
2019,2,12,4,1,1,1,GASTO FINANCIERO,0.23354,101.08,-0.3,-0.3, ,-0.001,-0.001, 
2019,2,5,5,1,1,1,HERRAMIENTAS ELÉCTRICAS Y ACCESORIOS,0.04308,100.36,-2.5,1.4, ,-0.001,0.001, 
2019,2,9,5,1,1,1,PAQUETE TURÍSTICO,0.76585,100.33,-1.7,-9.4, ,-0.013,-0.079, 
2019,2,10,5,1,1,1,CURSOS DE CAPACITACIÓN,0.53344,103.87,0.1,-0.4, ,0.001,-0.002, 
2019,2,12,5,1,1,1,SERVICIO DE EMISIÓN DE CERTIFICADO,0.04128,100,0,0, ,0,0, 
2019,2,5,6,1,1,1,AROMATIZADOR Y DESINFECTANTE AMBIENTAL,0.08667,97.48,2.5,-0.4, ,0.002,0, 
2019,2,1,1,2,1,1,CARNE DE VACUNO,1.83118,99.1,0.5,0.3, ,0.01,0.006, 
2019,2,2,1,2,1,1,VINO,0.86682,102.38,0.3,0.5, ,0.002,0.004, 
2019,2,3,1,2,1,1,ROPA DE ABRIGO PARA HOMBRE,0.17216,98.95,1.7,2.6, ,0.003,0.004, 
2019,2,5,1,2,1,1,SERVICIO DE REPARACIÓN DE MUEBLES,0.02258,102.34,0.8,0.8, ,0,0, 
2019,2,6,1,2,1,1,PRODUCTOS PARA LA CURACIÓN DE HERIDAS,0.0678,103.06,7.1,2.2, ,0.005,0.001, 
2019,2,7,1,2,1,1,MOTOCICLETA,0.05903,101.95,0.3,2.3, ,0,0.001, 
2019,2,9,1,2,1,1,CÁMARA FOTOGRÁFICA,0.06172,98.4,-1.2,2, ,-0.001,0.001, 
2019,2,12,1,2,1,1,AFEITADORA Y DEPILADORA ELÉCTRICA,0.03,96.03,-0.7,-1.6, ,0,0, 
2019,2,1,2,2,1,1,AGUA EMBOTELLADA,0.21102,98.73,-2,-1.9, ,-0.004,-0.004, 
2019,2,4,2,2,1,1,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,0.8895,103.56,0.3,0.7, ,0.003,0.006, 
2019,2,6,2,2,1,1,CONSULTA Y TRATAMIENTO ODONTOLÓGICO,1.26413,102.06,0.2,1.6, ,0.003,0.02, 
2019,2,7,2,2,1,1,GASOLINA,2.73049,96.32,-3,-6, ,-0.079,-0.168, 
2019,2,9,2,2,1,1,IMPLEMENTOS DEPORTIVOS,0.18023,97.62,0.1,-0.6, ,0,-0.001, 
2019,2,12,2,2,1,1,ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES,0.29735,98.39,0,2, ,0,0.006, 
2019,2,4,3,2,1,1,SERVICIO DE RETIRO DE BASURA,0.09053,102.75,0,0, ,0,0, 
2019,2,5,3,2,1,1,ELECTRODOMÉSTICOS PEQUEÑOS DE COCINA,0.18237,97.79,0.5,0.6, ,0.001,0.001, 
2019,2,7,3,2,1,1,SERVICIO DE TRANSPORTE AÉREO,0.75389,84.43,-5.1,-9.4, ,-0.034,-0.066, 
2019,2,9,3,2,1,1,ENTRADA AL CINE,0.23441,101.41,0,0.1, ,0,0, 
2019,2,4,4,2,1,1,GAS POR RED,0.46326,104.04,0,-3.9, ,0,-0.02, 
2019,2,9,4,2,1,1,DIARIO,0.0714,105.75,5.8,5.8, ,0.004,0.004, 
2019,2,5,6,2,1,1,SERVICIO DOMÉSTICO,2.6473,101.73,0.4,0.6, ,0.011,0.017, 
2019,2,1,1,3,1,1,PESCADOS,0.26577,98.15,-2.5,4.1, ,-0.007,0.01, 
2019,2,2,1,3,1,1,CERVEZA,1.39219,101.99,0.2,1.4, ,0.003,0.019, 
2019,2,3,1,3,1,1,ARTÍCULOS PARA REPARACIÓN DE VESTUARIO,0.03652,103.89,0.9,1.2, ,0,0, 
2019,2,6,1,3,1,1,LENTES DE CORRECCIÓN,0.34303,101.45,0.1,0.1, ,0,0, 
2019,2,7,1,3,1,1,BICICLETA,0.06915,95.24,-2.5,-1.9, ,-0.002,-0.001, 
2019,2,9,1,3,1,1,COMPUTADOR,0.41602,97.38,0.4,0.9, ,0.002,0.004, 
2019,2,6,2,3,1,1,EXAMEN DE  IMAGENOLOGÍA Y RADIOLOGÍA,0.33872,99.17,0.2,-1.5, ,0.001,-0.005, 
2019,2,7,2,3,1,1,SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL AUTOMÓVIL,0.8548,101.32,0.2,0.3, ,0.001,0.003, 
2019,2,9,2,3,1,1,FLORES,0.08826,102.72,3.8,2.3, ,0.003,0.002, 
2019,2,4,3,3,1,1,SERVICIO DE ALARMA PARA LA VIVIENDA,0.08189,104.62,-0.1,-0.1, ,0,0, 
2019,2,5,3,3,1,1,SERVICIO DE REPARACIÓN DE LÍNEA BLANCA Y ELECTRODOMÉSTICOS,0.03963,102.09,0.3,0.3, ,0,0, 
2019,2,7,3,3,1,1,SERVICIO DE TRANSPORTE MULTIMODAL,1.26432,105.62,2.9,2.9, ,0.037,0.037, 
2019,2,9,3,3,1,1,JUEGOS DE AZAR,0.02478,100,0,0, ,0,0, 
2019,2,4,4,3,1,1,CARBÓN,0.04009,100.93,0,0.3, ,0,0, 
2019,2,9,4,3,1,1,CUADERNO,0.21817,100.18,-1.2,-1.7, ,-0.003,-0.004, 
2019,2,1,1,4,1,1,LECHE EN POLVO,0.18644,102.8,-0.9,-1.4, ,-0.002,-0.003, 
2019,2,3,1,4,1,1,SERVICIO DE LIMPIEZA Y REPARACIÓN DE VESTUARIO,0.06004,101.85,0.3,0.7, ,0,0, 
2019,2,9,1,4,1,1,UNIDAD DE ALMACENAMIENTO DIGITAL,0.04773,89.09,-6.7,-5.3, ,-0.003,-0.002, 
2019,2,7,2,4,1,1,SERVICIO DE ESTACIONAMIENTO,0.2761,100.65,0,0.4, ,0,0.001, 
2019,2,9,2,4,1,1,ALIMENTOS PARA MASCOTAS,0.68823,102.09,-0.5,0.9, ,-0.003,0.007, 
2019,2,1,1,5,1,1,MANTEQUILLA,0.16426,105.04,0.4,-0.9, ,0.001,-0.002, 
2019,2,9,2,5,1,1,SERVICIOS VETERINARIOS,0.24731,103.78,1.2,2.1, ,0.003,0.005, 
2019,2,1,1,6,1,1,MANZANA,0.11296,122.55,-0.9,11, ,-0.001,0.014, 
2019,2,1,1,7,1,1,ACELGA Y ESPINACA,0.04289,104.86,1.6,5.9, ,0.001,0.002, 
2019,2,1,1,8,1,1,AZÚCAR,0.13136,99.9,0.1,0.2, ,0,0, 
2019,2,1,1,9,1,1,SAL,0.02511,102.13,0.5,0.6, ,0,0, 
2019,2,1,1,1,2,1,HARINA,0.09428,100.8,-0.6,1.4, ,-0.001,0.001, 
2019,2,5,1,1,2,1,ALFOMBRA Y OTROS REVESTIMIENTOS PARA PISOS,0.05674,97.67,3.7,-7.3, ,0.002,-0.004, 
2019,2,7,1,1,2,1,AUTOMÓVIL USADO,0.27347,94.2,-0.6,-2.1, ,-0.001,-0.005, 
2019,2,9,1,1,2,1,EQUIPO DE SONIDO,0.04775,91.1,-1.6,4.8, ,-0.001,0.002, 
2019,2,11,1,1,2,1,PLATOS PREPARADOS PARA LLEVAR,1.60063,101.33,-0.3,0.4, ,-0.005,0.006, 
2019,2,1,2,1,2,1,TÉ,0.17671,103.88,4.6,2.4, ,0.008,0.004, 
2019,2,3,2,1,2,1,ZAPATILLAS PARA MUJER,0.14788,100.36,3.4,2.7, ,0.005,0.004, 
2019,2,7,3,1,2,1,SERVICIO DE TRANSPORTE EN BUS INTERURBANO,0.49365,124.57,11.2,13.2, ,0.061,0.071, 
2019,2,9,3,1,2,1,CLASES DEPORTIVAS,0.20658,102.76,0.6,0.6, ,0.001,0.001, 
2019,2,9,4,1,2,1,LIBRO,0.22681,99.05,-2,-2.3, ,-0.005,-0.005, 
2019,2,5,5,1,2,1,ACCESORIOS DE ILUMINACIÓN,0.05921,94.45,-1.6,-3.3, ,-0.001,-0.002, 
2019,2,5,6,1,2,1,ARTÍCULOS DE LIMPIEZA,0.10211,103.32,2.4,2.3, ,0.002,0.002, 
2019,2,1,1,2,2,1,CARNE DE CERDO,0.45693,97.99,-0.6,-1.6, ,-0.003,-0.007, 
2019,2,3,1,2,2,1,ROPA DE ABRIGO PARA MUJER,0.20708,101.38,2.8,2.4, ,0.006,0.005, 
2019,2,12,1,2,2,1,PRODUCTOS DE HIGIENE BUCAL,0.17978,103.48,-0.4,2.3, ,-0.001,0.004, 
2019,2,1,2,2,2,1,BEBIDA GASEOSA,1.08369,102.59,-0.1,-0.3, ,-0.001,-0.003, 
2019,2,7,2,2,2,1,LUBRICANTES Y ACEITES PARA EL AUTOMÓVIL,0.03754,98.38,-0.1,0.3, ,0,0, 
2019,2,9,3,2,2,1,SERVICIO DE REVELADO FOTOGRÁFICO,0.02779,103.33,0,-0.1, ,0,0, 
2019,2,4,4,2,2,1,GAS LICUADO,1.1474,98.3,-1.3,-3.4, ,-0.015,-0.039, 
2019,2,1,1,3,2,1,MARISCOS,0.08082,100.57,1.1,3.3, ,0.001,0.003, 
2019,2,6,2,3,2,1,SERVICIO DE OTROS PROFESIONALES DE LA SALUD,0.34187,101,0.2,0.5, ,0.001,0.002, 
2019,2,4,3,3,2,1,GASTO COMÚN,1.36955,103.82,-1.8,1.8, ,-0.026,0.025, 
2019,2,9,4,3,2,1,ARTÍCULOS DE ESCRITORIO,0.03565,103.89,-0.2,-0.3, ,0,0, 
2019,2,1,1,4,2,1,YOGHURT,0.37669,101.46,1,-0.2, ,0.004,-0.001, 
2019,2,7,2,4,2,1,SERVICIO DE PEAJE,0.72502,105.9,0.1,6.4, ,0.001,0.046, 
2019,2,1,1,5,2,1,ACEITE VEGETAL,0.29183,98.52,-0.2,0.5, ,-0.001,0.001, 
2019,2,1,1,6,2,1,FRUTOS SECOS,0.13142,99.48,1,-0.4, ,0.001,-0.001, 
2019,2,1,1,7,2,1,LEGUMBRES,0.14401,97.22,-0.7,-0.6, ,-0.001,-0.001, 
2019,2,1,1,8,2,1,MERMELADA,0.07621,99.33,0.7,-3.7, ,0.001,-0.003, 
2019,2,1,1,9,2,1,SALSAS,0.10893,102,-0.1,0, ,0,0, 
2019,2,1,1,1,3,1,PAN,2.08381,103.19,1.2,1.3, ,0.025,0.027, 
2019,2,1,2,1,3,1,SABORIZANTE PARA LECHE,0.05023,101.15,0.7,0.8, ,0,0, 
2019,2,3,2,1,3,1,ZAPATILLA INFANTIL,0.1438,99.08,2.4,2.6, ,0.003,0.004, 
2019,2,1,1,2,3,1,CARNE DE PAVO,0.07385,104.5,-1.2,1.2, ,-0.001,0.001, 
2019,2,3,1,2,3,1,ROPA DE ABRIGO INFANTIL,0.05708,98.06,4.6,5.7, ,0.002,0.003, 
2019,2,12,1,2,3,1,CREMAS PARA LA PIEL,0.17784,101.54,-4.4,-6.5, ,-0.008,-0.012, 
2019,2,1,2,2,3,1,JUGO LÍQUIDO,0.32951,99.83,-1,-1.9, ,-0.003,-0.006, 
2019,2,9,3,2,3,1,SERVICIO DE TELEVISIÓN PAGADA RESIDENCIAL,0.33837,100.41,0.2,0.2, ,0.001,0.001, 
2019,2,1,1,3,3,1,PESCADOS EN CONSERVA,0.20353,96.79,-1.7,-1.7, ,-0.003,-0.003, 
2019,2,1,1,4,3,1,QUESO,0.84248,101.08,1.1,-0.6, ,0.009,-0.005, 
2019,2,1,1,7,3,1,PAPA,0.3362,89.17,-1.9,-25.6, ,-0.006,-0.103, 
2019,2,1,1,8,3,1,CARAMELOS Y GOMA DE MASCAR,0.09733,104.24,1.5,1.4, ,0.001,0.001, 
2019,2,1,1,9,3,1,SOPAS Y CREMAS,0.087,100.26,0.2,0.2, ,0,0, 
2019,2,1,1,1,4,1,PASTAS,0.26583,101.97,0.2,0.9, ,0.001,0.002, 
2019,2,1,1,2,4,1,CECINAS,0.98478,100.71,0.9,0.2, ,0.009,0.002, 
2019,2,3,1,2,4,1,UNIFORME Y ROPA DEPORTIVA ESCOLAR,0.39907,102.13,-0.5,2.2, ,-0.002,0.009, 
2019,2,1,1,4,4,1,HUEVOS,0.40773,94.96,-2,-4, ,-0.008,-0.016, 
2019,2,1,1,8,4,1,HELADO,0.25363,101.93,2.1,1.7, ,0.005,0.004, 
2019,2,2,1,1,1,2,RON,0.07718,101.1,0.2,2.5, ,0,0.002, 
2019,2,5,1,1,1,2,COLCHÓN,0.04889,98.22,-3.5,-1.4, ,-0.002,-0.001, 
2019,2,6,1,1,1,2,MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR,0.20425,105.43,9.7,9.4, ,0.019,0.018, 
2019,2,10,1,1,1,2,SERVICIO DE EDUCACIÓN DE TRANSICIÓN,0.21585,100.66,0,0, ,0,0, 
2019,2,11,1,1,1,2,SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR,0.57601,102.67,0.1,0.2, ,0.001,0.001, 
2019,2,12,1,1,1,2,SERVICIOS  EN CENTROS DE ESTÉTICA,0.11232,104.3,1.3,1.3, ,0.001,0.002, 
2019,2,3,2,1,1,2,ZAPATOS PARA HOMBRE,0.15246,101.43,2.7,2.5, ,0.004,0.004, 
2019,2,4,2,1,1,2,PINTURA Y BARNIZ,0.15008,102.16,-0.4,-0.2, ,-0.001,0, 
2019,2,5,2,1,1,2,TEXTILES PARA BAÑO Y COCINA,0.06102,100.41,0.1,2.5, ,0,0.001, 
2019,2,6,2,1,1,2,PROCEDIMIENTO E INTERVENCIÓN QUIRÚRGICA  AMBULATORIA,0.55348,100.87,0.9,0.4, ,0.005,0.002, 
2019,2,7,2,1,1,2,NEUMÁTICOS Y LLANTAS,0.12297,95.7,0,-3.4, ,0,-0.004, 
2019,2,8,2,1,1,2,SERVICIO DE BANDA ANCHA MÓVIL,0.01605,99.97,0,0, ,0,0, 
2019,2,9,2,1,1,2,CONSOLA DE VIDEOJUEGO,0.05363,95.88,-3,-0.9, ,-0.002,0, 
2019,2,12,2,1,1,2,RELOJ  DE PULSERA,0.06962,100.97,-0.8,0.5, ,-0.001,0, 
2019,2,5,3,1,1,2,COCINA,0.07588,99.64,-2,-0.8, ,-0.001,-0.001, 
2019,2,7,3,1,1,2,SERVICIO DE TRANSPORTE EN TAXI,0.33569,105.57,0,5.5, ,0,0.018, 
2019,2,9,3,1,1,2,ENTRADA A ESPECTÁCULOS DEPORTIVOS,0.02565,103.79,8.1,8.1, ,0.002,0.002, 
2019,2,5,4,1,1,2,UTENSILIOS DE COCINA,0.1495,102.22,1,2.6, ,0.002,0.004, 
2019,2,10,4,1,1,2,SERVICIO DE ENSEÑANZA EN INSTITUTO PROFESIONAL,0.61738,100.63,0,0, ,0,0, 
2019,2,5,5,1,1,2,HERRAMIENTAS MANUALES Y ACCESORIOS,0.06334,96.68,0.1,0.2, ,0,0, 
2019,2,12,5,1,1,2,SERVICIO DE FOTOCOPIADO,0.04202,100.82,0,0, ,0,0, 
2019,2,5,6,1,1,2,DETERGENTE Y SUAVIZANTE PARA ROPA,0.46756,100.2,0.1,3, ,0.001,0.013, 
2019,2,2,1,2,1,2,VINO ESPUMOSO,0.10253,103.09,3.3,6.3, ,0.003,0.006, 
2019,2,3,1,2,1,2,PANTALON LARGO Y CORTO PARA HOMBRE,0.23837,98.98,2.2,0.5, ,0.005,0.001, 
2019,2,6,1,2,1,2,PRESERVATIVOS,0.00823,92.21,-3.8,-6.4, ,0,-0.001, 
2019,2,12,1,2,1,2,MÁQUINA DE AFEITAR DESECHABLE,0.0544,102.59,0,0.3, ,0,0, 
2019,2,7,2,2,1,2,PETRÓLEO DIÉSEL,0.38425,99.87,-3.9,-8.1, ,-0.016,-0.034, 
2019,2,9,2,2,1,2,ARTÍCULOS DE CAMPING,0.04496,97.64,-4,-5.5, ,-0.002,-0.003, 
2019,2,12,2,2,1,2,ARTÍCULOS PARA TRANSPORTE DE BEBÉ,0.03873,97.71,-1.8,-1.4, ,-0.001,-0.001, 
2019,2,5,3,2,1,2,PLANCHA,0.03349,95.62,-0.7,0.9, ,0,0, 
2019,2,9,3,2,1,2,ENTRADA A ESPECTÁCULOS CULTURALES,0.25826,103.21,0,0, ,0,0, 
2019,2,3,1,3,1,2,ACCESORIOS DE VESTIR,0.08105,99.02,-0.9,-0.7, ,-0.001,-0.001, 
2019,2,6,1,3,1,2,ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD,0.05639,102.77,0.4,5.2, ,0,0.003, 
2019,2,9,1,3,1,2,IMPRESORA,0.05232,98.88,-1.3,-0.4, ,-0.001,0, 
2019,2,6,2,3,1,2,EXAMEN DE LABORATORIO CLÍNICO,0.26094,100.85,0.4,0.4, ,0.001,0.001, 
2019,2,7,2,3,1,2,SERVICIO DE LAVADO DEL AUTOMÓVIL,0.03766,103.45,1,1.6, ,0,0.001, 
2019,2,9,2,3,1,2,PLANTAS,0.03139,101.36,-0.1,0.1, ,0,0, 
2019,2,4,4,3,1,2,PARAFINA,0.11292,99.65,1.5,-0.9, ,0.002,-0.001, 
2019,2,9,4,3,1,2,MATERIALES PARA ARTES MANUALES,0.09202,100.47,-1.4,-2, ,-0.001,-0.002, 
2019,2,1,1,4,1,2,LECHE LÍQUIDA,0.45256,96.94,-1.3,0.3, ,-0.006,0.001, 
2019,2,9,2,4,1,2,ACCESORIOS PARA MASCOTAS,0.06456,99.98,0.1,0.3, ,0,0, 
2019,2,1,1,5,1,2,MARGARINA,0.07462,100.85,-2.3,1.2, ,-0.002,0.001, 
2019,2,1,1,6,1,2,NARANJA,0.1119,86.97,4.5,9.7, ,0.004,0.009, 
2019,2,1,1,7,1,2,CEBOLLA Y CEBOLLÍN,0.13303,98.54,-0.7,-3.6, ,-0.001,-0.005, 
2019,2,1,1,8,1,2,ENDULZANTE,0.04307,98.04,-0.3,0.9, ,0,0, 
2019,2,1,1,9,1,2,"HIERBAS, ESPECIAS Y CONDIMENTOS",0.09706,103.46,-0.1,2.5, ,0,0.002, 
2019,2,1,1,1,2,2,CEREAL,0.22167,101.21,1.1,-0.5, ,0.002,-0.001, 
2019,2,5,1,1,2,2,ARTÍCULOS ORNAMENTALES,0.11403,100.01,-0.1,-1.2, ,0,-0.001, 
2019,2,9,1,1,2,2,REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO,0.03111,98.6,2.1,2.5, ,0.001,0.001, 
2019,2,3,2,1,2,2,ZAPATOS PARA MUJER,0.14463,99.89,4.3,-0.4, ,0.006,-0.001, 
2019,2,9,3,1,2,2,CLASES RECREATIVAS,0.1051,99.97,0.2,0.4, ,0,0, 
2019,2,5,5,1,2,2,ARTÍCULOS DE CERRAJERÍA,0.05605,104.4,0.3,1.2, ,0,0.001, 
2019,2,5,6,1,2,2,SERVILLETAS  Y TOALLA DE PAPEL,0.19432,102.87,0.5,1.3, ,0.001,0.002, 
2019,2,3,1,2,2,2,"PANTALÓN, FALDA Y VESTIDO PARA MUJER",0.28385,98.34,2.1,1.4, ,0.006,0.004, 
2019,2,12,1,2,2,2,PAPEL HIGIÉNICO,0.37335,100.88,-1.6,0.1, ,-0.006,0, 
2019,2,1,2,2,2,2,BEBIDA ISOTÓNICA Y ENERGIZANTE,0.06007,100.26,-0.4,-0.8, ,0,-0.001, 
2019,2,1,1,4,2,2,POSTRES LÁCTEOS,0.07293,101.03,-0.1,0.6, ,0,0, 
2019,2,7,2,4,2,2,LICENCIA DE CONDUCIR,0.02589,102.18,-0.1,1, ,0,0, 
2019,2,1,1,6,2,2,FRUTAS EN CONSERVA,0.0484,101.74,2,2.5, ,0.001,0.001, 
2019,2,1,1,8,2,2,MANJAR Y DULCES UNTABLES,0.07214,99.37,-4.2,-3, ,-0.003,-0.002, 
2019,2,1,1,9,2,2,ADEREZOS,0.19046,100.55,-0.8,-1.6, ,-0.001,-0.003, 
2019,2,1,1,1,3,2,GALLETA,0.42102,100.65,-0.5,1.2, ,-0.002,0.005, 
2019,2,3,2,1,3,2,ZAPATO INFANTIL,0.04193,99.84,0,-0.1, ,0,0, 
2019,2,1,1,2,3,2,CARNE DE POLLO,0.91573,96.89,-3.2,-0.5, ,-0.029,-0.004, 
2019,2,3,1,2,3,2,"PANTALÓN, FALDA Y VESTIDO INFANTIL",0.07989,98.36,2.4,2.4, ,0.002,0.002, 
2019,2,12,1,2,3,2,PRODUCTOS DE MAQUILLAJE,0.15331,106.78,8.9,9.1, ,0.013,0.014, 
2019,2,1,2,2,3,2,JUGO EN POLVO,0.09755,109.49,0.5,1, ,0,0.001, 
2019,2,9,3,2,3,2,SERVICIO DE SUSCRIPCIÓN EN LINEA,0.0287,100.58,-0.3,-0.6, ,0,0, 
2019,2,1,1,3,3,2,MARISCOS EN CONSERVA,0.0223,103.1,-1,1, ,0,0, 
2019,2,1,1,7,3,2,PAPAS CONGELADAS Y DESHIDRATADAS,0.05833,108.48,1.5,12.4, ,0.001,0.007, 
2019,2,1,1,8,3,2,CHOCOLATE,0.25488,101.07,-0.2,0.3, ,0,0.001, 
2019,2,1,1,9,3,2,ALIMENTOS PARA BEBÉ,0.1037,99.43,0,0.6, ,0,0.001, 
2019,2,1,1,2,4,2,HAMBURGUESA,0.12905,99.98,0.8,-1.6, ,0.001,-0.002, 
2019,2,2,1,1,1,3,WHISKY,0.14032,101.52,-0.7,2.8, ,-0.001,0.004, 
2019,2,5,1,1,1,3,MUEBLES DE COMEDOR,0.12316,93.93,-6,-5.4, ,-0.007,-0.007, 
2019,2,6,1,1,1,3,HORMONAS Y MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO,0.30228,101.84,0.4,0.4, ,0.001,0.001, 
2019,2,10,1,1,1,3,SERVICIO DE EDUCACIÓN DE 1° CICLO DE LA ENSEÑANZA BÁSICA,0.64393,100.5,0,0, ,0,0, 
2019,2,11,1,1,1,3,BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR,0.16398,101.39,0.1,0.2, ,0,0, 
2019,2,4,2,1,1,3,GRIFERIA Y ACCESORIOS,0.15152,101.73,0.4,1.2, ,0.001,0.002, 
2019,2,5,2,1,1,3,TEXTILES PARA LIVING Y COMEDOR,0.04704,96.52,-0.2,-0.2, ,0,0, 
2019,2,7,2,1,1,3,REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO MECÁNICO DEL AUTOMÓVIL,0.20054,97.74,1.7,-0.2, ,0.003,0, 
2019,2,8,2,1,1,3,SERVICIO DE PACK DE TELECOMUNICACIONES,2.09814,96.68,0.1,0.1, ,0.001,0.001, 
2019,2,5,3,1,1,3,ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR,0.07897,99.67,0,0, ,0,0, 
2019,2,7,3,1,1,3,SERVICIO DE TRANSPORTE ESCOLAR,0.20798,100.98,0,0, ,0,0, 
2019,2,9,3,1,1,3,ENTRADA A CENTROS DE DIVERSIÓN NOCTURNOS,0.05024,100.02,0.1,0.7, ,0,0, 
2019,2,10,4,1,1,3,SERVICIO DE ENSEÑANZA UNIVERSITARIA,2.49843,100.67,0,0, ,0,0, 
2019,2,12,5,1,1,3,MEMBRESÍA EN ASOCIACIÓN PROFESIONAL,0.09664,104.65,0,3.5, ,0,0.003, 
2019,2,5,6,1,1,3,LAVALOZA,0.07569,100.29,-0.3,3.9, ,0,0.003, 
2019,2,3,1,2,1,3,CAMISA Y POLERA PARA HOMBRE,0.19681,95.1,0.9,-0.6, ,0.002,-0.001, 
2019,2,12,1,2,1,3,ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL,0.03717,102.13,-0.5,2.1, ,0,0.001, 
2019,2,9,2,2,1,3,INSTRUMENTOS MUSICALES,0.07416,101.07,0.4,1, ,0,0.001, 
2019,2,12,2,2,1,3,LENTES DE SOL,0.04135,96.13,-0.8,-2.9, ,0,-0.001, 
2019,2,4,4,3,1,3,LEÑA,0.35214,95.59,0.3,-0.4, ,0.001,-0.002, 
2019,2,1,1,4,1,3,LECHE CONSERVADA,0.08348,97.97,-2.4,-1.4, ,-0.002,-0.001, 
2019,2,1,1,6,1,3,PERA,0.03486,111.05,-6.4,-7.8, ,-0.003,-0.003, 
2019,2,1,1,7,1,3,LECHUGA,0.17469,107.73,1.9,4.9, ,0.003,0.009, 
2019,2,3,2,1,2,3,CALZADO DE ESTACIÓN PARA MUJER,0.18584,104.68,3.6,2.8, ,0.007,0.005, 
2019,2,5,5,1,2,3,ACCESORIOS ELÉCTRICOS,0.05831,99.91,0.1,-0.8, ,0,0, 
2019,2,3,1,2,2,3,BLUSA Y POLERA PARA MUJER,0.16895,107.69,3.7,3.4, ,0.006,0.006, 
